ID,Type,Name,District,Coords,Latitude,Longitude
236,KAVŞAK-REFÜJ,15 TEMMUZ ŞEHİTLER KÖPRÜSÜ VE KGM ÇEVRESİ,ÜSKÜDAR,"41.03935084 , 29.04021800",41.03935084,29.04021800
237,KAVŞAK-REFÜJ,KISIKLI MAHALLESİ YAN REFÜJ,ÜSKÜDAR,"41.02454023 , 29.07017559",41.02454023,29.07017559
1,KAMU,HAVAALANI CUMHURBAŞKANLIĞI DEVLET KONUK EVİ,BAKIRKÖY,"40.98181360 , 28.81898403",40.98181360,28.81898403
2,KAMU,SOSYAL HİZMETLER DAİRE BAŞKANLIĞI BAHÇESİ,BAKIRKÖY,"40.99021618 , 28.83052826",40.99021618,28.83052826
3,KAMU,FLORYA SPOR TESİSİ,BAKIRKÖY,"40.97561829 , 28.79116416",40.97561829,28.79116416
4,KAMU,VALİLİK KONUTU BAHÇESİ,BAKIRKÖY,"40.97591901 , 28.78060162",40.97591901,28.78060162
5,KAMU,L MOTEL -  GÜNEŞ MOTEL,BAKIRKÖY,"40.97245815 , 28.78695846",40.97245815,28.78695846
6,KAMU,İTFAİYE MÜFREZESİ,BAKIRKÖY,"40.96317428 , 28.80790651",40.96317428,28.80790651
7,KAMU,ÇİROZ ENGELLİLER KAMPI,BAKIRKÖY,"40.96196711 , 28.81249845",40.96196711,28.81249845
8,KAMU,YEŞİLKÖY EMNİYET MÜDÜRLÜĞÜ LOJMANI BAHÇESİ,BAKIRKÖY,"40.96139188 , 28.82643521",40.96139188,28.82643521
9,KAMU,İBB FLORYA SOSYAL TESİSLERİ,BAKIRKÖY,"40.96039129 , 28.80839467",40.96039129,28.80839467
10,KAMU,İBB BAKIRKÖY EK HİZMET BİNASI,BAKIRKÖY,"40.99941932 , 28.88473034",40.99941932,28.88473034
11,KAMU,BAKIRKÖY ADLİYE BİNASI ÇEVRESİ,BAKIRKÖY,"40.99549003 , 28.87867659",40.99549003,28.87867659
12,KAMU,İBB ZEYTİNBURNU SOSYAL TESİSLERİ,ZEYTİNBURNU,"40.98513427 , 28.90604585",40.98513427,28.90604585
13,KAMU,SİNAN ERDEM SPOR SALONU ÇEVRESİ,BAKIRKÖY,"40.98805389 , 28.85342360",40.98805389,28.85342360
14,KAMU,İSTANBUL BÜYÜKŞEHİR BELEDİYESİ ŞENLİKKÖY STADI,BAKIRKÖY,"40.98074852 , 28.79170060",40.98074852,28.79170060
15,KAMU,BAKIRKÖY ALEVİ BEKTAŞİ KÜLTÜR MERKEZİ VE CEM EVİ DERNEĞİ,BAKIRKÖY,"40.990034 , 28.834824",40.990034,28.834824
16,KAMU,TÜRK SPOR VAKFI OLİMPİYAT EVİ,BAKIRKÖY,"40.986886 , 28.853137",40.986886,28.853137
17,KAMU,İBB BAKIRKÖY ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,BAKIRKÖY,"40.983193 , 28.781990",40.983193,28.781990
18,KAMU,BAHÇELİEVLER YÜZME HAVUZU,BAHÇELİEVLER,"41.00213386 , 28.88054341",41.00213386,28.88054341
19,KAMU,İGDAŞ VATAN HİZMET BİNASI,EYÜPSULTAN,"41.02484781 , 28.93067658",41.02484781,28.93067658
20,KAMU,ANIT MEZAR ÇEVRESİ,FATİH,"41.02507849 , 28.92690539",41.02507849,28.92690539
21,KAMU,BEZMİALEM VAKIF ÜNİVERSİTESİ,FATİH,"41.01880528 , 28.93635750",41.01880528,28.93635750
22,KAMU,FSM ULUSLAR ARASI ANADOLU İMAMHATİP LİSESİ,FATİH,"41.02392912 , 28.94984365",41.02392912,28.94984365
23,KAMU,HASEKİ SULTAN KÜLLİYESİ,FATİH,"41.00867988 , 28.94190162",41.00867988,28.94190162
24,KAMU,SPOR AŞ GENEL MÜDÜRLÜĞÜ,FATİH,"41.02583528 , 28.93128276",41.02583528,28.93128276
25,KAMU,ŞEHZADEBAŞI CAMİİ,FATİH,"41.01413844 , 28.95652235",41.01413844,28.95652235
26,KAMU,VEZNECİLER KIZ ÖĞRENCİ YURDU,FATİH,"41.01284721 , 28.95970076",41.01284721,28.95970076
27,KAMU,EDİRNEKAPI İBB HİZMET BİRİMLERİ,FATİH,"41.02764426 , 28.93069267",41.02764426,28.93069267
28,KAMU,İBB SARAÇHANE BİNASI BAHÇESİ,FATİH,"41.01382676 , 28.95496666",41.01382676,28.95496666
29,KAMU,YAVUZ SULTAN SELİM CAMİİ KÜLLİYESİ,FATİH,"41.02630878 , 28.95141542",41.02630878,28.95141542
30,KAMU,İSMEK PASTACILIK OKULU,GÜNGÖREN,"41.02016925 , 28.89925182",41.02016925,28.89925182
31,KAMU,İBB SİLİVRİKAPI BUZ PATENİ PİSTİ,ZEYTİNBURNU,"41.00327349 , 28.92308056",41.00327349,28.92308056
32,KAMU,İSTANBUL ÜNİVERSİTESİ BAHÇESİ,FATİH,"41.01254767 , 28.96415591",41.01254767,28.96415591
33,KAMU,İSTANBUL VALİLİĞİ BAHÇESİ,FATİH,"41.01228861 , 28.97661209",41.01228861,28.97661209
34,KAMU,SÜLEYMANİYE CAMİİ BAHÇESİ,FATİH,"41.01606107 , 28.96403790",41.01606107,28.96403790
35,KAMU,KUMKAPI BALIKÇILAR ÇARŞISI,FATİH,"41.00244762 , 28.96034181",41.00244762,28.96034181
36,KAMU,FATİH İTFAİYE DAİRE BAŞKANLIĞI,FATİH,"41.01600441 , 28.95350218",41.01600441,28.95350218
37,KAMU,EDİRNEKAPI İETT GARAJI,FATİH,"41.02852243 , 28.92932475",41.02852243,28.92932475
38,KAMU,TRT ULUS,BEŞİKTAŞ,"41.05715738 , 29.03047137",41.05715738,29.03047137
39,KAMU,BALMUMCU JANDARMA KOMUTANLIĞI,BEŞİKTAŞ,"41.06378106 , 29.01319742",41.06378106,29.01319742
40,KAMU,DEFTERDAR İBRAHİM PAŞA CAMİİ,BEŞİKTAŞ,"41.05106747 , 29.03317451",41.05106747,29.03317451
41,KAMU,DOLMABAHÇE CAMİİ,BEŞİKTAŞ,"41.03693524 , 28.99517298",41.03693524,28.99517298
42,KAMU,DOLAPDERE PBH EK HİZMET BİNASI,BEYOĞLU,"41.03949650 , 28.97165269",41.03949650,28.97165269
43,KAMU,ATATÜRK KİTAPLIĞI,BEYOĞLU,"41.03918090 , 28.98939550",41.03918090,28.98939550
44,KAMU,PİYALEPAŞA CAMİİ,BEYOĞLU,"41.04472797 , 28.96593690",41.04472797,28.96593690
45,KAMU,BEYOĞLU  ÖRNEKTEPE ÖĞRENCİ YURDU,BEYOĞLU,"41.05471636 , 28.95479500",41.05471636,28.95479500
46,KAMU,CEMAL KAMACI SPOR KOMPLEKSİ,BEYOĞLU,"41.05357155 , 28.95912409",41.05357155,28.95912409
47,KAMU,CEMAL REŞİT BEY KONSER SALONU (CRR),ŞİŞLİ,"41.04630987 , 28.98995340",41.04630987,28.98995340
48,KAMU,KONGRE VADİ İÇİ,ŞİŞLİ,"41.04645349 , 28.98889929",41.04645349,28.98889929
49,KAMU,YILDIZ HAMİDİYE CAMİİ,BEŞİKTAŞ,"41.04970617 , 29.00991708",41.04970617,29.00991708
50,KAMU,İTÜ TAŞKIŞLA YERLEŞKESİ,BEYOĞLU,"41.04099558 , 28.99000168",41.04099558,28.99000168
51,KAMU,MALİYE BAKANLIĞI VERGİ DENETİM KURULU İSTANBUL BÜYÜK ÖLÇEKLİ MÜKELLEFLER GRUP BAŞKANLIĞI,BEŞİKTAŞ,"41.06857785 , 28.94015014",41.06857785,28.94015014
52,KAMU,İBB AŞİYAN MÜZESİ,BEŞİKTAŞ,"41.08264365 , 29.05340374",41.08264365,29.05340374
53,KAMU,AYAZAĞA KASRI,SARIYER,"41.10674555 , 29.00713563",41.10674555,29.00713563
54,KAMU,BALTALİMANI KEMİK HASTANESİ BAHÇESİ,SARIYER,"41.09585950 , 29.05385703",41.09585950,29.05385703
55,KAMU,BUTİK GENÇLİK MERKEZİ BAHÇESİ,SARIYER,"41.14780865 , 29.04047549",41.14780865,29.04047549
56,KAMU,BÜYÜKDERE FİDANLIĞI,SARIYER,"41.15439167 , 29.02988076",41.15439167,29.02988076
57,KAMU,HİSARÜSTÜ EĞİTİM MERKEZİ BAHÇESİ,SARIYER,"41.08863382 , 29.05255884",41.08863382,29.05255884
58,KAMU,İSTANBUL ÜNİVERSİTESİ ORMAN FAKÜLTESİ BAHÇESİ,SARIYER,"41.17618292 , 28.99082780",41.17618292,28.99082780
59,KAMU,İSTİNYE İSPARK MARİNA İŞLETMESİ BAHÇESİ,SARIYER,"41.11337007 , 29.05658484",41.11337007,29.05658484
60,KAMU,KISIRKAYA HAYVAN BARINAĞI BAHÇESİ,SARIYER,"41.25908165 , 28.95285845",41.25908165,28.95285845
61,KAMU,METİN OKTAY TESİSLERİ BAHÇESİ,SARIYER,"41.13005574 , 29.04971838",41.13005574,29.04971838
62,KAMU,MİT MASLAK YERLEŞKESİ BAHÇESİ,SARIYER,"41.11427943 , 29.02605057",41.11427943,29.02605057
63,KAMU,İTÜ ABDÜLHAKİM SANCAK CAMİİ BAHÇESİ,SARIYER,"41.10324103 , 29.02669430",41.10324103,29.02669430
64,KAMU,SARIYER CEMEVİ BAHÇESİ,SARIYER,"41.14439924 , 29.03172746",41.14439924,29.03172746
65,KAMU,YOL BAKIM 3. BÖLGE HİZMET BİNASI BAHÇESİ,SARIYER,"41.15825292 , 29.03282046",41.15825292,29.03282046
66,KAMU,İBB SARIYER KÜLTÜR MERKEZİ,SARIYER,"41.12445324 , 29.05083686",41.12445324,29.05083686
67,KAMU,BAŞAKŞEHİR KÜLTÜR MERKEZİ,BAŞAKŞEHİR,"41.10417882 , 28.78534913",41.10417882,28.78534913
68,KAMU,BAŞAKŞEHİR FATİH TERİM STADYUMU,BAŞAKŞEHİR,"41.12217614 , 28.80622745",41.12217614,28.80622745
69,KAMU,ÇEVRE KORUMA VE KONTROL MD.KİMYEVİ MADDE DEPOLARI,BAŞAKŞEHİR,"41.08557007 , 28.74085665",41.08557007,28.74085665
70,KAMU,ŞEFLİK BAHÇESİ,BAŞAKŞEHİR,"41.10839871 , 28.80364716",41.10839871,28.80364716
71,KAMU,OLİMPİYAT KÖYÜ VE ÇEVRESİ,BAŞAKŞEHİR,"41.07462794 , 28.76667023",41.07462794,28.76667023
72,KAMU,YUVAMIZ İSTANBUL BAŞAKŞEHİR SULAR VADİSİ KREŞİ BAHÇESİ,BAŞAKŞEHİR,"41.08687604 , 28.80986586",41.08687604,28.80986586
73,KAMU,ÖZGEM,BAŞAKŞEHİR,"41.10656366 , 28.77005249",41.10656366,28.77005249
74,KAMU,BEYOĞLU İMAM HATİP LİSESİ BAHÇESİ,BEYOĞLU,"41.05761146 , 28.95230377",41.05761146,28.95230377
75,KAMU,HACI HÜSREV CAMİİ PARKI,EYÜPSULTAN,"41.03980805 , 28.94089043",41.03980805,28.94089043
76,KAMU,MARMARA BELEDİYELER BİRLİĞİ,FATİH,"41.01891254 , 28.96873605",41.01891254,28.96873605
77,KAMU,AHİ ÇELEBİ CAMİ ÇEVRESİ,FATİH,"41.01901372 , 28.96828544",41.01901372,28.96828544
78,KAMU,YEŞİL PINAR YÜZME HAVUZU,EYÜPSULTAN,"41.07868717 , 28.92578852",41.07868717,28.92578852
79,KAMU,TEVFİK AYDENİZ SPOR SALONU,EYÜPSULTAN,"41.08149104 , 28.93816209",41.08149104,28.93816209
80,KAMU,İBB LOJİSTİK DESTEK MERKEZİ BİNASI,EYÜPSULTAN,"41.09218622 , 28.92274046",41.09218622,28.92274046
81,KAMU,SİLAHTARAĞA YENİ CAMİİ,EYÜPSULTAN,"41.06376387 , 28.94139066",41.06376387,28.94139066
82,KAMU,KAĞITHANE İETT,KAĞITHANE,"41.06532813 , 28.95882905",41.06532813,28.95882905
83,KAMU,OSMANLI ARŞİVİ,KAĞITHANE,"41.06865469 , 28.96528780",41.06865469,28.96528780
84,KAMU,YUVAMIZ İSTANBUL EYÜPSULTAN İSKİ GENEL MÜDÜRLÜĞÜ KREŞ BAHÇESİ,EYÜPSULTAN,"41.08699633 , 28.96557212",41.08699633,28.96557212
85,KAMU,ARNAVUTKÖY TAŞOLUK MAHALLESİ KREŞ BAHÇESİ,ARNAVUTKÖY,"41.19652996 , 28.72236013",41.19652996,28.72236013
86,KAMU,PROF. DR. ADEM BAŞTÜRK KÜLTÜR MERKEZİ,ESENLER,"41.04022885 , 28.88406515",41.04022885,28.88406515
87,KAMU,ERDEM BEYAZIT KÜLTÜR MERKEZİ,GÜNGÖREN,"41.02885022 , 28.87723088",41.02885022,28.87723088
88,KAMU,İBB BAYRAMPAŞA SPOR TESİSİ,BAYRAMPAŞA,"41.04469560 , 28.91025960",41.04469560,28.91025960
89,KAMU,İBB ENERJİ YÖNETİMİ VE AYDINLATMA MÜDÜRLÜĞÜ BAHÇESİ,BAYRAMPAŞA,"41.05890302 , 28.88976216",41.05890302,28.88976216
90,KAMU,HİDAYET TÜRKOĞLU SPOR KOMPLEKSİ ÇEVRESİ,BAYRAMPAŞA,"41.06485693 , 28.88477862",41.06485693,28.88477862
91,KAMU,15 TEMMUZ DEMOKRASİ OTOGARI,BAYRAMPAŞA,"41.04009938 , 28.89449358",41.04009938,28.89449358
92,KAMU,HAKKI BAŞAR SPOR KOMPLEKSİ,ESENLER,"41.04542789 , 28.86624992",41.04542789,28.86624992
93,KAMU,ESENLER SPOR KOMPLEKSİ,ESENLER,"41.05313062 , 28.87909234",41.05313062,28.87909234
94,KAMU,SBÜ GAZİOSMANPAŞA FİZİK TEDAVİ EĞİTİM VE ARAŞTIRMA HASTANESİ,GAZİOSMANPAŞA,"41.08886529 , 28.90863955",41.08886529,28.90863955
95,KAMU,75. YIL YÜZME HAVUZU ÇEVRESİ,SULTANGAZİ,"41.09564120 , 28.90205204",41.09564120,28.90205204
96,KAMU,CEBECİ SPOR KOMPLEKSİ,SULTANGAZİ,"41.10668087 , 28.87650132",41.10668087,28.87650132
97,KAMU,HOCA AHMET YESEVİ KÜLTÜR MERKEZİ,SULTANGAZİ,"41.09775145 , 28.87654960",41.09775145,28.87654960
98,KAMU,HAMZA YERLİKAYA SPOR KOMPLEKSİ,SULTANGAZİ,"41.08686391 , 28.87058437",41.08686391,28.87058437
99,KAMU,BARBOROS HAYRETTİN PAŞA GENÇLİK VE ÇOCUK ETKİNLİK MERKEZİ,GAZİOSMANPAŞA,"41.07659733 , 28.89915526",41.07659733,28.89915526
100,KAMU,YUVAMIZ İSTANBUL KREŞ BAHÇELERİ GÜNGÖREN KÜLTÜR MERKEZİ,GÜNGÖREN,"41.19652996 , 28.72236013",41.19652996,28.72236013
101,KAMU,AVRUPA YAKASI YOL BAKIM VE ONARIM MÜDÜRLÜĞÜ 4.BÖLGE MÜDÜR YARDIMCILIĞI,ARNAVUTKÖY,"41.17086703 , 28.76073450",41.17086703,28.76073450
102,KAMU,ESENLER NAMIK KEMAL MAHALLESİ  ÇOCUK ETKİNLİK MERKEZİ,ESENLER,"41.03207140 , 28.89555037",41.03207140,28.89555037
103,KAMU,ARNAVUTKÖY-BOĞAZKÖY KÜLTÜR VE SPOR TESİSİ,ARNAVUTKÖY,"41.18634916 , 28.76458347",41.18634916,28.76458347
104,KAMU,İBB SULTANGAZİ AMBAR BİNASI VE ÇEVRESİ,SULTANGAZİ,"41.12469166 , 28.84856343",41.12469166,28.84856343
105,KAMU,YUVAMIZ İSTANBUL AVCILAR KREŞ,AVCILAR,"41.03261866610701 , 28.707221412866133",41.03261866610701,28.707221412866133
106,KAMU,AVCILAR MURAT KÖLÜK HASTANESİ,AVCILAR,"40.98413372921986 , 28.731301516046646",40.98413372921986,28.731301516046646
107,KAMU,AVCILAR SOSYAL TESİSLER,AVCILAR,"40.97639292906827 , 28.743777651769264",40.97639292906827,28.743777651769264
108,KAMU,İ.Ü AVCILAR SPOR KOMPLEKSİ,AVCILAR,"40.99626911707103 , 28.721240841968026",40.99626911707103,28.721240841968026
109,KAMU,GÜRPINAR BALIK HALİ,BEYLİKDÜZÜ,"40.967611 , 28.600417",40.967611,28.600417
110,KAMU,YUVAMIZ İSTANBUL BEYLİKDÜZÜ KREŞ,BEYLİKDÜZÜ,"40.977202070282296 , 28.646347431261056",40.977202070282296,28.646347431261056
111,KAMU,BEYLİKDÜZÜ CEMEVİ,BEYLİKDÜZÜ,"40.98073009681171 , 28.64542910897632",40.98073009681171,28.64542910897632
112,KAMU,GAZANFER BİLGE SPOR SALONU,BÜYÜKÇEKMECE,"41.026852023116106 , 28.59123698275573",41.026852023116106,28.59123698275573
113,KAMU,YUVAMIZ İSTANBUL ESENYURT KREŞ,ESENYURT,"41.06751198453431 , 28.6352062245145",41.06751198453431,28.6352062245145
114,KAMU,TEPECİK ÇOCUK ETKİNLİK MERKEZİ,BÜYÜKÇEKMECE,"41.03221910 , 28.55193257",41.03221910,28.55193257
115,KAMU,ESENYURT RMS -4 İSTASYON BAHÇESİ,ESENYURT,"41.05204080 , 28.65482533",41.05204080,28.65482533
116,KAMU,ESENKENT DOĞA ENERJİ RMS İSTASYONU BAHÇESİ,ESENYURT,"41.06489293 , 28.66640443",41.06489293,28.66640443
117,KAMU,AMBARLI RMS ve AMBARLI EUAŞ RMS İSTASYON BAHÇESİ,BEYLİKDÜZÜ,"40.98590083 , 28.68318218",40.98590083,28.68318218
118,KAMU,İSTANBUL BÖLGE İDARE MAHKEMESİ BAHÇESİ,BAĞCILAR,"41.06216318 , 28.82882237",41.06216318,28.82882237
119,KAMU,YENİBOSNA ÇEVRE KORUMA MÜDÜRLÜĞÜ BAHÇESİ,BAHÇELİEVLER,"40.99777962 , 28.82639766",40.99777962,28.82639766
120,KAMU,DR.ENVER ÖREN KÜLTÜR MERKEZİ BAHÇESİ,BAHÇELİEVLER,"41.01319835 , 28.81908899",41.01319835,28.81908899
121,KAMU,İBB HALKALI KAPALI YÜZME HAVUZU BAHÇESİ,KÜÇÜKÇEKMECE,"41.04494644 , 28.79888356",41.04494644,28.79888356
122,KAMU,YUVAMIZ İSTANBUL KÜÇÜKÇEKMECE SÖĞÜTLÜÇEŞME MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KÜÇÜKÇEKMECE,"41.02292543 , 28.78341258",41.02292543,28.78341258
123,KAMU,YUVAMIZ İSTANBUL BAHÇELİEVLER ZAFER MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,BAHÇELİEVLER,"41.00389434 , 28.83471469",41.00389434,28.83471469
124,KAMU,YUVAMIZ İSTANBUL BAHÇELİEVLER KOCASİNAN MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,BAHÇELİEVLER,"41.00763012 , 28.84378134",41.00763012,28.84378134
125,KAMU,YUVAMIZ İSTANBUL KÜÇÜKÇEKMECE CUMHURİYET MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KÜÇÜKÇEKMECE,"40.99643957 , 28.77268658",40.99643957,28.77268658
126,KAMU,YUVAMIZ İSTANBUL KÜÇÜKÇEKMECE HALKALI MERKEZ MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KÜÇÜKÇEKMECE,"41.02905458 , 28.79380882",41.02905458,28.79380882
127,KAMU,BAHÇELİEVLER KOCASİNAN İTFAİYE EĞİTİM MERKEZİ BAHÇESİ,BAHÇELİEVLER,"41.01415868 , 28.83710504",41.01415868,28.83710504
128,KAMU,MAHMUTBEY İTFAİYE İSTASYONU BAHÇESİ,BAĞCILAR,"41.05409951 , 28.82991049",41.05409951,28.82991049
129,KAMU,SELİMPAŞA KREŞ,SİLİVRİ,"41.05322366 , 28.38421404",41.05322366,28.38421404
130,KAMU,YUVAMIZ İSTANBUL SİLİVRİ ALİBEY KREŞİ,SİLİVRİ,"41.09220077 , 28.25760305",41.09220077,28.25760305
131,KAMU,KUMBURGAZ İTFAİYE İSTASYONU BAHÇESİ,BÜYÜKÇEKMECE,"41.03977255 , 28.46785519",41.03977255,28.46785519
132,KAMU,ÇATALCA KALEİÇİ ÇOCUK ETKİNLİK MERKEZİ,ÇATALCA,"41.14947997 , 28.46169233",41.14947997,28.46169233
133,KAMU,SİLİVRİ  RMS İSTASYON BAHÇESİ,SİLİVRİ,"41.08624934 , 28.18997651",41.08624934,28.18997651
134,KAMU,ÇATALCA  RMS İSTASYON BAHÇESİ,ÇATALCA,"41.12275401 , 28.49676490",41.12275401,28.49676490
135,KAMU,HADIMKÖY  RMS İSTASYON BAHÇESİ,ARNAVUTKÖY,"41.13816872 , 28.59006822",41.13816872,28.59006822
136,KAMU,İBB MÜJDAT GÜRSU SPOR TESİSİ BAHÇESİ,SİLİVRİ,"41.08780598 , 28.25931430",41.08780598,28.25931430
137,KAMU,KEMERBURGAZ SAHİPSİZ HAYVAN GEÇİCİ BAKIMEVİ BAHÇESİ,EYÜPSULTAN,"41.13765786294989 , 28.938937453639532",41.13765786294989,28.938937453639532
1,KAMU,AKBABA SPOR ALANI,BEYKOZ,"41.14972738 , 29.11439180",41.14972738,29.11439180
2,KAMU,BEYKOZ DEVLET HASTANESİ BAHÇESİ,BEYKOZ,"41.11774699 , 29.09755826",41.11774699,29.09755826
3,KAMU,BEYKOZ İLÇE EMNİYET MÜDÜRLÜĞÜ BAHÇESİ,BEYKOZ,"41.09354300 , 29.10194099",41.09354300,29.10194099
4,KAMU,"İ.B.B. BEYKOZ RECEP ŞAHİN KÖKTÜRK
SPOR KOMPLEKSİ BAHÇESİ (BEYKOZ SPOR KOMPLEKSİ KOMPLEKSİ)",BEYKOZ,"41.12503917 , 29.10042822",41.12503917,29.10042822
5,KAMU,MARMARA ÜNİVERSİTESİ BAHÇESİ,BEYKOZ,"41.08075834 , 29.07102585",41.08075834,29.07102585
6,KAMU,İETT DURAKLARI VE PAZAR YERİ,PENDİK,"40.87438100754227 , 29.24421608448029",40.87438100754227,29.24421608448029
7,KAMU,KURTKÖY SPOR TESİSİ BAHÇESİ,PENDİK,"40.933977475647396 , 29.326431155204773",40.933977475647396,29.326431155204773
8,KAMU,PENDİK ÇAMLIK SPOR TESİSİ BAHÇESİ,PENDİK,"40.92868452833122 , 29.28049564361572",40.92868452833122,29.28049564361572
9,KAMU,VELİBABA MAHALLESİ YUVAMIZ İSTANBUL KREŞ ALANI BAHÇESİ,PENDİK,"40.891796399957286 , 29.260725080966946",40.891796399957286,29.260725080966946
10,KAMU,İDRİS GÜLLÜCE KÜLTÜR MERKEZİ,TUZLA,"40.84990898  , 29.30270433",40.84990898 ,29.30270433
11,KAMU,İBB TUZLA ENGELLİLER MERKEZİ BAHÇESİ,TUZLA,"40.82061343 , 29.31194186",40.82061343,29.31194186
12,KAMU,AYDINLI KATI ATIK AKTARMA İSTASYONU BAHÇESİ,TUZLA,"40.860471  , 29.347555",40.860471 ,29.347555
13,KAMU,İBB KAFKALE SPOR KOMPLEKSİ SAHASI,TUZLA,"40.833278099480225 , 29.29919600486755",40.833278099480225,29.29919600486755
14,KAMU,İSMEM ALKOL VE MADDE BAĞIMLI GENÇLER REHABİLİTASYON MERKEZİ BAHÇESİ,TUZLA,"40.86557423 , 29.32059467",40.86557423,29.32059467
15,KAMU,TEPEÖREN HAYVAN BARINAĞI BAHÇESİ,PENDİK,"40.966378 , 29.40096989",40.966378,29.40096989
16,KAMU,ANADOLU ADALET SARAYI BAHÇESİ,KARTAL,"40.91353690 , 29.17780995",40.91353690,29.17780995
17,KAMU,HASAN DOĞAN SPOR KOMPLEKSİ BAHÇESİ,KARTAL,"40.89254661 , 29.18942928",40.89254661,29.18942928
18,KAMU,İBB KARTAL EK HİZMET BİNASI BAHÇESİ,KARTAL,"40.91349231 , 29.18525577",40.91349231,29.18525577
19,KAMU,İBB SANATÇI YAŞAM EVİ BAHÇESİ,KARTAL,"40.90561108 , 29.24115837",40.90561108,29.24115837
20,KAMU,İBB KARTAL LOJMANLARI BAHÇESİ,KARTAL,"40.91504087 , 29.19122636",40.91504087,29.19122636
21,KAMU,İSTANBUL BÖLGE ADLİYE MAHKEMESİ BAHÇESİ,KARTAL,"40.90990857 , 29.15821373",40.90990857,29.15821373
22,KAMU,KARTAL CEMEVİ BAHÇESİ,KARTAL,"40.90157686 , 29.18894112",40.90157686,29.18894112
23,KAMU,İBB KARTAL LOJİSTİK DESTEK HİZMETLERİ BAHÇESİ,KARTAL,"40.90804366 , 29.19038683",40.90804366,29.19038683
24,KAMU,KARLIKTEPE MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KARTAL,"40.89917243 , 29.19251919",40.89917243,29.19251919
25,KAMU,İBB KARTAL HUZUREVİ BAHÇESİ,KARTAL,"40.90674629 , 29.24075603",40.90674629,29.24075603
26,KAMU,HÜRRİYET MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KARTAL,"40.90647364 , 29.24522057",40.90647364,29.24522057
27,KAMU,YUNUS MAHALLESİ ÇOCUK ETKİNLİK MERKEZİ BAHÇESİ,KARTAL,"40.89521891 , 29.20985699",40.89521891,29.20985699
28,KAMU,FENERBAHÇE ORDUEVİ BAHÇESİ,KADIKÖY,"40.96941632 , 29.04449344",40.96941632,29.04449344
29,KAMU,SELİMİYE KIŞLASI BAHÇESİ,ÜSKÜDAR,"41.01103707116475 , 29.01434579318945",41.01103707116475,29.01434579318945
30,KAMU,BARBAROS HAYRETTİNPAŞA İ.Ö. OKULU  BAHÇESİ,MALTEPE,"40.94962688 , 29.16109979",40.94962688,29.16109979
31,KAMU,KADIKÖY ANADOLU İMAM HATİP LİSESİ BAHÇESİ,KADIKÖY,"40.998790 , 29.053914",40.998790,29.053914
32,KAMU,BARBAROS HAYRETTİN PAŞA OKULU YANI ALANLARI,MALTEPE,"40.95020221 , 29.16227996",40.95020221,29.16227996
33,KAMU,MÜZE HASANPAŞA GAZHANE,KADIKÖY,"40.995546 , 29.043128",40.995546,29.043128
34,KAMU,SANCAKTEPE EYÜP SULTAN SPOR KOMPLEKSİ BAHÇESİ,SANCAKTEPE,"40.97887953 , 29.23185292",40.97887953,29.23185292
35,KAMU,SANCAKTEPE İŞİTME ENGELLİLER REHABİLİTASYON MERKEZİ BAHÇESİ,SANCAKTEPE,"41.00163523 , 29.23164535",41.00163523,29.23164535
36,KAMU,SANCAKTEPE TRAFİK EĞİTİM MERKEZİ BAHÇESİ,SANCAKTEPE,"40.99584782 , 29.23779124",40.99584782,29.23779124
37,KAMU,ŞİLE ENGELLİLER KAMPI BAHÇESİ,ŞİLE,"41.18744814 , 29.46981985",41.18744814,29.46981985
38,KAMU,ŞİLE SPOR KOMPLEKSİ BAHÇESİ,ŞİLE,"41.15503434 , 29.58853681",41.15503434,29.58853681
39,KAMU,YENİDOĞAN YÜZME HAVUZU,SANCAKTEPE,"41.01567974 , 29.24509166",41.01567974,29.24509166
40,KAMU,YUVAM İSTANBUL KREŞİ BAHÇESİ,SANCAKTEPE,"41.01567974 , 29.24509166",41.01567974,29.24509166
41,KAMU,İBB ŞİLE KÜLTÜR MERKEZİ BAHÇESİ,ŞİLE,"41.17212891 , 29.61533725",41.17212891,29.61533725
42,KAMU,İBB ÇEKMEKÖY SPOR KOMPLEKSİ BAHÇESİ,ÇEKMEKÖY,"41.02345561 , 29.18530941",41.02345561,29.18530941
43,KAMU,SAMANDIRA YUVAM İSTANBUL KREŞİ,SANCAKTEPE,"40.98007930 , 29.22490418",40.98007930,29.22490418
44,KAMU,YUVAMIZ İSTANBUL SULTANBEYLİ KREŞİ  BAHÇESİ,SULTANBEYLİ,"40.99099767 , 29.25583541",40.99099767,29.25583541
45,KAMU,NECMETTİN ERBAKAN KÜLTÜR MERKEZİ BAHÇESİ,SULTANBEYLİ,"40.97098383 , 29.25886631",40.97098383,29.25886631
